date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:04:43	55185/55185	---M--	200	added ('OK')	image/png	etag:%226128d42b-d791%22	https://html.themexriver.com/organio/assets/img/bg/bg-section2.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/bg/bg-section2.png	(from https://html.themexriver.com/organio/service.html)
13:04:44	41530/41530	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-a23a%22	https://html.themexriver.com/organio/assets/img/add2.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/add2.jpg	(from https://html.themexriver.com/organio/service-single.html)
13:04:44	54227/54227	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-d3d3%22	https://html.themexriver.com/organio/assets/img/bg/srd1.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/bg/srd1.jpg	(from https://html.themexriver.com/organio/service-single.html)
13:04:44	18850/18850	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-49a2%22	https://html.themexriver.com/organio/assets/img/about/single-service1.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/about/single-service1.jpg	(from https://html.themexriver.com/organio/service-single.html)
13:04:45	80767/80767	---M--	200	added ('OK')	image/png	etag:%226128d42b-13b7f%22	https://html.themexriver.com/organio/assets/img/404.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/404.png	(from https://html.themexriver.com/organio/404.html)
13:04:45	8035/8035	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-1f63%22	https://html.themexriver.com/organio/assets/img/team/tm4.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/team/tm4.jpg	(from https://html.themexriver.com/organio/team.html)
13:04:45	10971/10971	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-2adb%22	https://html.themexriver.com/organio/assets/img/team/tm5.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/team/tm5.jpg	(from https://html.themexriver.com/organio/team.html)
13:04:45	9471/9471	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-24ff%22	https://html.themexriver.com/organio/assets/img/team/tm7.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/team/tm7.jpg	(from https://html.themexriver.com/organio/team.html)
13:04:45	10499/10499	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-2903%22	https://html.themexriver.com/organio/assets/img/team/tmd.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/team/tmd.jpg	(from https://html.themexriver.com/organio/team-single.html)
13:04:46	37963/37963	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-944b%22	https://html.themexriver.com/organio/assets/img/blog/blg4.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/blog/blg4.jpg	(from https://html.themexriver.com/organio/blog.html)
13:04:46	42146/42146	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-a4a2%22	https://html.themexriver.com/organio/assets/img/blog/blg5.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/blog/blg5.jpg	(from https://html.themexriver.com/organio/blog.html)
13:04:46	52729/52729	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-cdf9%22	https://html.themexriver.com/organio/assets/img/blog/blg6.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/blog/blg6.jpg	(from https://html.themexriver.com/organio/blog.html)
13:04:47	140556/140556	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-2250c%22	https://html.themexriver.com/organio/assets/img/blog/bd-d1.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/blog/bd-d1.jpg	(from https://html.themexriver.com/organio/blog-single.html)
13:04:47	22918/22918	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-5986%22	https://html.themexriver.com/organio/assets/img/blog/bd-d2.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/blog/bd-d2.jpg	(from https://html.themexriver.com/organio/blog-single.html)
13:04:47	33444/33444	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-82a4%22	https://html.themexriver.com/organio/assets/img/blog/bd-d3.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/blog/bd-d3.jpg	(from https://html.themexriver.com/organio/blog-single.html)
13:04:47	2851/2851	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-b23%22	https://html.themexriver.com/organio/assets/img/blog/nbp1.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/blog/nbp1.jpg	(from https://html.themexriver.com/organio/blog-single.html)
13:04:48	3497/3497	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-da9%22	https://html.themexriver.com/organio/assets/img/blog/nbp2.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/blog/nbp2.jpg	(from https://html.themexriver.com/organio/blog-single.html)
13:04:48	3738/3738	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-e9a%22	https://html.themexriver.com/organio/assets/img/blog/rc1.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/blog/rc1.jpg	(from https://html.themexriver.com/organio/blog-single.html)
13:04:48	3014/3014	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-bc6%22	https://html.themexriver.com/organio/assets/img/blog/rc2.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/blog/rc2.jpg	(from https://html.themexriver.com/organio/blog-single.html)
13:04:48	76368/76368	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-12a50%22	https://html.themexriver.com/organio/assets/img/portfolio/port8.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/portfolio/port8.jpg	(from https://html.themexriver.com/organio/project.html)
13:04:49	68353/68353	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-10b01%22	https://html.themexriver.com/organio/assets/img/portfolio/prd1.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/portfolio/prd1.jpg	(from https://html.themexriver.com/organio/project-single.html)
13:04:49	4637/4637	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-121d%22	https://html.themexriver.com/organio/assets/img/portfolio/pa.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/portfolio/pa.jpg	(from https://html.themexriver.com/organio/project-single.html)
